# OTU	ERR1811006	ERR1811007	ERR1811004	ERR1811005	ERR1811002	ERR1811003	ERR1811000	ERR1811001	ERR1811008	ERR1811009	ERR1810966	ERR1810967	ERR1810964	ERR1810965	ERR1810963	ERR1810968	ERR1810969	ERR1810999	ERR1810998	ERR1810993	ERR1810992	ERR1810991	ERR1810990	ERR1810997	ERR1810996	ERR1810995	ERR1810994	ERR1811015	ERR1811014	ERR1811017	ERR1811016	ERR1811011	ERR1811010	ERR1811013	ERR1811012	ERR1811019	ERR1811018	ERR1810975	ERR1810974	ERR1810977	ERR1810976	ERR1810971	ERR1810970	ERR1810973	ERR1810972	ERR1810979	ERR1810978	ERR1811088	ERR1811089	ERR1811086	ERR1811087	ERR1811084	ERR1811085	ERR1811082	ERR1811083	ERR1811080	ERR1811081	ERR1811099	ERR1811098	ERR1811095	ERR1811094	ERR1811097	ERR1811096	ERR1811091	ERR1811090	ERR1811093	ERR1811092	ERR1811028	ERR1811029	ERR1811020	ERR1811021	ERR1811022	ERR1811023	ERR1811024	ERR1811025	ERR1811026	ERR1811027	ERR1811048	ERR1811049	ERR1811042	ERR1811043	ERR1811040	ERR1811041	ERR1811046	ERR1811047	ERR1811044	ERR1811045	ERR1810980	ERR1810981	ERR1811039	ERR1811038	ERR1811037	ERR1811036	ERR1811035	ERR1811034	ERR1811033	ERR1811032	ERR1811031	ERR1811030	ERR1811059	ERR1811058	ERR1811051	ERR1811050	ERR1811053	ERR1811052	ERR1811055	ERR1811054	ERR1811057	ERR1811056	ERR1810988	ERR1810989	ERR1810984	ERR1810985	ERR1810986	ERR1810987	ERR1811068	ERR1811069	ERR1810982	ERR1810983	ERR1811064	ERR1811065	ERR1811066	ERR1811067	ERR1811060	ERR1811061	ERR1811062	ERR1811063	ERR1811073	ERR1811072	ERR1811071	ERR1811070	ERR1811077	ERR1811076	ERR1811075	ERR1811074	ERR1811079	ERR1811078	ERR1811100	taxonomy
97000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
293511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
839235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__
359993	0	1	0	0	0	0	0	0	0	0	1242	0	0	985	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	220	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	675	21	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus
276149	493	425	46	0	456	122	147	0	155	0	0	0	1	0	0	2	1	437	24	16	0	2	0	0	2	2	0	89	29	1	15	992	106	0	177	782	207	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	61	176	2	1	0	71	0	87	0	0	0	0	144	0	119	0	33	32	247	0	157	86	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	195	1	278	0	0	1	0	14	0	4	25	3	0	1	0	62	40	57	126	173	18	0	223	257	142	0	344	30	1	198	0	18	0	124	1	0	2	1	124	0	0	0	2	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
592572	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	1	0	7	0	0	0	0	18	10	0	3	29	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3585003	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	36	0	0	0	0	0	0	16	0	0	0	0	117	0	0	1	0	0	0	0	0	0	0	1	36	0	0	279	0	0	0	0	0	0	0	0	1	0	62	636	316	19	0	136	0	0	0	0	0	0	471	0	35	0	0	0	0	0	0	311	1	0	0	1411	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	846	0	0	1508	0	0	0	360	2	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
121873	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	35	0	0	3	8	0	2	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	1	9	7	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
194225	220	8	55	0	2	1	23	0	95	0	0	0	0	0	0	0	0	160	40	0	0	0	0	0	0	0	0	0	0	0	0	49	15	0	93	24	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	48	0	0	0	0	0	0	0	0	0	0	70	0	76	0	0	0	0	0	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	52	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	123	0	0	0	26	19	14	0	0	1	0	102	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
338757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__mucosae
359020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	20	0	191	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	23	0	0	0	0	0	18	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
205148	531	83	34	0	20	93	232	0	65	0	28	0	0	26	0	0	5	1225	8	0	0	7	2	1	9	25	0	101	13	2	179	803	6	0	686	21	5	1	6	14	6	0	3	1	0	0	14	163	0	0	13	1	13	1	1	11	108	1091	2193	0	6	0	26	425	359	291	438	145	0	109	1	3	1988	1	1	10	7	0	0	1	0	0	6	27	0	4	7	50	36	9	0	1	35	1	76	0	10	19	2	18	1	94	0	2	0	0	15	22	10	39	132	1794	181	0	15	1	0	1	122	0	0	897	0	12	0	7	0	17	35	0	52	1	6	0	45	0	70	17	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__
341730	0	0	0	0	0	0	0	0	0	0	17	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	38	78	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	17	0	0	0	0	0	0	0	94	167	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	13	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	56	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
74480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
309720	75	72	10	0	101	109	11	0	29	0	4	1	0	4	0	28	29	107	4	23	0	32	0	0	31	27	0	273	120	0	62	543	35	0	14	162	109	0	96	41	155	0	46	9	12	0	15	57	0	10	0	119	40	1	131	31	14	72	90	127	77	0	10	158	71	1757	48	5	0	8	0	29	43	419	10652	29	20	180	0	9	0	0	36	61	0	2	38	19	7	3	6	0	18	38	38	1	23	64	52	1	0	23	3	39	60	0	41	5	65	9	10	39	4	0	35	38	24	0	41	1	0	23	0	2	0	11	0	53	90	0	33	0	7	0	399	0	10	45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
582497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	0	0	0	6	2	0	1	0	0	7	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
336063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
787709	0	3	1	0	0	3	2	0	0	3	0	0	0	1	0	0	1	2	7	0	0	1	2	5	6	1	0	6	4	0	2	4	3	0	0	0	0	3	2	7	3	22	0	3	65	23	1	8	0	0	0	12	4	0	7	2	2	6	2	6	7	5	0	0	0	3	1	0	3	1	4	1	1	8	62	1	0	1	0	1	2	0	0	4	0	0	0	5	6	0	0	0	2	1	0	0	0	2	0	0	4	5	0	0	4	1	0	1	0	0	1	0	4	4	3	0	0	0	2	0	0	0	1	0	4	1	3	0	0	4	0	9	5	11	5	0	4	8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
225954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	1	0	0	1	0	1	0	1	1	3	151	0	0	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	316	1	1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	353	28	0	1	0	0	0	1	450	0	0	0	0	0	0	0	63	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
179601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	85	0	7	64	14	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
514996	47	102	68	1	22	95	74	0	78	0	63	0	544	132	0	1	56	31	66	62	655	23	0	0	2	54	1200	169	34	0	130	19	31	0	51	0	8	0	60	44	19	2	60	214	19	0	225	41	0	3	4	0	125	1	1	29	75	3	8	2	26	0	34	3	4	0	19	126	0	200	0	100	140	2	0	27	63	22	0	195	1	0	57	18	0	1693	27	109	393	63	187	1	147	3	84	0	42	127	71	158	1	49	83	132	0	0	61	52	26	152	114	39	340	0	97	26	64	0	42	147	20	91	0	185	33	293	6	122	111	1	73	0	83	0	92	1	390	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
232222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
545232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__; s__
303498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
922761	18	9	10	18	17	35	11	13843	13	36373	18	11534	20	18	14200	14	18	219	1581	14	23	21	11080	54659	7	14	28	16	12	88989	14	25	20	73711	13	12512	20861	62773	11	7	9	16773	11	19	34	61234	26	552	22629	3226	10	14	7	5766	14	20	19	15	13	11	59	8006	8	14	38	97	15	10	22330	22	61343	9	15	9	430	22	15	17	58092	16	6854	21663	13	26	7190	165	21	13	19	20	18	39603	19	14	18	9891	11	16	4	15	35993	10	18	14	6188	426	7	8	17	32	15	10	31	6233	20	21	12	180	33	13	20	25	9225	34	25579	18	761	21	30	16709	8	9344	18	68622	44	104	16	33	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
353173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
186272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	37	14	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
182723	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3	5	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	3	0	11	0	0	65	1	2	3	0	0	0	0	84	0	0	0	2	0	0	6	8	0	0	0	0	0	5	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	12	1	0	2	0	0	0	0	0	0	2	0	0	21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4456605	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
368219	2181	2523	2527	4	506	1656	1970	1	3987	1	2705	0	669	2456	0	1442	2541	1766	5253	1211	2	2394	3	1	1736	1703	1	1159	274	4	1059	1071	4771	0	3862	80	2695	1	1635	2806	1110	2	518	1106	52	2	4488	384	1	1	1	0	4617	1	46	776	2254	4509	4762	583	2202	2	492	149	412	450	1218	3826	2	7368	0	808	2017	308	5	177	29	925	0	89	5	2	1327	409	2	1218	2163	3159	4030	1619	1177	0	5034	1575	3305	0	2551	3134	1787	1829	1	2203	583	381	1	1	759	248	388	2474	4567	5010	3352	1	1015	1154	4018	1	2196	1445	8	4264	3	1128	5	2252	2	7864	3545	2	2964	3	3523	2	3671	7	4997	1507	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
4452634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
353817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
915452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
276561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	214	0	0	146	279	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
560873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	36	0	2	0	0	0	0	0	0	0	0	2	24	0	0	0	0	22	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	21	15	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
263252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	7	2	0	0	2	0	2	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	26	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	86	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
564334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
581201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
